"total_attention_score","Cause Name","Match_Type","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","metric_id","metric_name","year","DALY","upper","lower"
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",447,1,"Number",2021,42130.6930312935,45604.3530790814,38973.9832218971
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",447,1,"Number",2021,217575.021996117,272204.229103869,174821.455593794
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",447,1,"Number",2021,194261.265558396,248118.702566116,148283.72638326
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",447,1,"Number",2021,935643.36986736,1065446.44280581,821058.087880266
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",447,1,"Number",2021,96626.2691319567,112037.544148728,82631.3200803253
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",447,1,"Number",2021,2488744.46774326,2777075.23568039,2212645.76675518
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",447,1,"Number",2021,2488057.81267547,2776400.84641644,2212044.36853586
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",447,1,"Number",2021,375652.946207674,426848.445829782,328290.10876185
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",447,1,"Number",2021,12106.4345340832,16062.1332296096,9326.37314826934
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",447,1,"Number",2021,44913.3271898881,57892.5790737113,32236.1642139114
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",447,1,"Number",2021,567907.074333377,640474.853639477,495773.234040389
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",447,1,"Number",2021,146071.517684387,155047.14967709,138218.482961109
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",447,1,"Number",2021,121891.560843822,129545.273388515,114967.95160579
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",447,1,"Number",2021,181317.320783074,195018.168160491,168521.20899642
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",447,1,"Number",2021,2488742.36792098,2777073.23544731,2212643.84283127
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",447,1,"Number",2021,631284.584735593,761528.98631785,524546.497109598
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",447,1,"Number",2021,2463015.28560329,2750941.96952282,2186919.03976089
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",447,1,"Number",2021,522924.170361116,593572.305640929,457945.698771779
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",447,1,"Number",2021,1249.49888102413,1446.59222696482,1080.19482054895
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",447,1,"Number",2021,763424.359369675,854981.18674859,671652.117941147
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",447,1,"Number",2021,2488454.71034645,2776794.41760485,2212387.10467637
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",447,1,"Number",2021,61465.6141684512,67688.516780274,56157.1803785164
0,"Nasopharynx cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",447,1,"Number",2021,1403926.89917953,1653333.47448141,1181671.99593882
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",350,1,"Number",2021,13067.346384469,29657.8886206453,5710.42922447498
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",350,1,"Number",2021,23841.1708544776,120239.388371423,2937.02011164618
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",350,1,"Number",2021,61941.2361798525,176139.993664633,22229.3100147809
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",350,1,"Number",2021,61941.2361798525,176139.993664633,22229.3100147809
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",350,1,"Number",2021,61962.4826766036,176263.814378012,22232.7020047801
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",350,1,"Number",2021,61941.2361798525,176139.993664633,22229.3100147809
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",350,1,"Number",2021,61941.2361798525,176139.993664633,22229.3100147809
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",350,1,"Number",2021,61941.2361798525,176139.993664633,22229.3100147809
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",350,1,"Number",2021,22800.2956383226,45266.3277826072,8734.84603837136
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",350,1,"Number",2021,61941.2361798525,176139.993664633,22229.3100147809
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",350,1,"Number",2021,44954.8294313996,142133.14434594,14243.2419471175
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",350,1,"Number",2021,3919.06036398387,8209.80005989085,1472.26878282601
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",350,1,"Number",2021,22844.2172258611,46410.803026137,8437.75595050375
0,"African trypanosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",350,1,"Number",2021,0,0,0
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",351,1,"Number",2021,524056.029095396,929382.89057274,292918.273372034
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",351,1,"Number",2021,0,0,0
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",351,1,"Number",2021,183691.587108501,343942.275779167,98726.6244702797
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",351,1,"Number",2021,516.202951611119,750.741429908026,349.746896487083
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",351,1,"Number",2021,870218.184961597,1523847.67173757,485172.567253012
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",351,1,"Number",2021,13835.7433299798,20930.8534071629,10687.7783406527
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",351,1,"Number",2021,1535379.8963308,2581477.28078261,921966.786673769
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",351,1,"Number",2021,0,0,0
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",351,1,"Number",2021,1745404.54014717,2982452.59685474,1037584.52236546
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",351,1,"Number",2021,72237.166995439,129991.649829067,41900.5469066682
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",351,1,"Number",2021,5637.90097891262,11644.2017152259,2548.47904490994
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",351,1,"Number",2021,1484746.12811653,2499282.24269377,890446.953543457
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",351,1,"Number",2021,0,0,0
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",351,1,"Number",2021,0,0,0
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",351,1,"Number",2021,1745404.54014717,2982452.59685474,1037584.52236546
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",351,1,"Number",2021,16709.0226464412,31288.7831377235,9715.02631331951
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",351,1,"Number",2021,1745404.54014717,2982452.59685474,1037584.52236546
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",351,1,"Number",2021,1745404.54014717,2982452.59685474,1037584.52236546
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",351,1,"Number",2021,430075.293689603,680713.310240054,280887.611658916
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",351,1,"Number",2021,1745404.54014717,2982452.59685474,1037584.52236546
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",351,1,"Number",2021,891679.090679154,1426190.56885396,582022.021753054
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",351,1,"Number",2021,307641.170393058,611479.095517205,155917.549345759
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",351,1,"Number",2021,5319.22733312578,10548.6598936137,2690.54954685968
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",351,1,"Number",2021,84796.1525616742,151196.730076534,49989.3194649334
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",351,1,"Number",2021,823277.236389642,1379247.98992341,496892.969342436
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",351,1,"Number",2021,104553.858018913,194396.243908847,56506.2001789894
0,"Schistosomiasis",NA,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",351,1,"Number",2021,0,0,0
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",352,1,"Number",2021,306048.219418036,434348.447889242,200801.231378611
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",352,1,"Number",2021,892.011069635485,1469.15090762373,514.158027388773
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",352,1,"Number",2021,221268.955792842,320733.142675484,139957.531906186
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",352,1,"Number",2021,782513.776186693,1170469.31737064,481730.132923616
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",352,1,"Number",2021,264734.413346067,402854.565047272,157160.740635041
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",352,1,"Number",2021,352823.705876789,497014.469046626,232373.311144238
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",352,1,"Number",2021,38808.7823158145,61214.1944928873,21978.2956852065
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",352,1,"Number",2021,280173.929220727,389462.746677385,190892.073628412
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",352,1,"Number",2021,83778.2842770392,134034.678617639,46654.4769845234
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",352,1,"Number",2021,1232964.8876564,1803539.18192345,785912.177285248
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",352,1,"Number",2021,295384.103379965,426538.498173905,190379.459350029
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",352,1,"Number",2021,0,0,0
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",352,1,"Number",2021,279422.691652447,388230.22416921,190452.687204783
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",352,1,"Number",2021,43810.0256804963,72068.4765226943,23638.3424707705
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",352,1,"Number",2021,134605.250167858,219606.422126068,76003.9965030578
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",352,1,"Number",2021,1234593.69129075,1806273.8644568,786944.881041961
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",352,1,"Number",2021,163687.828806422,270378.714012637,93475.581406709
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",352,1,"Number",2021,1234591.27317195,1806270.26155284,786943.429984709
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",352,1,"Number",2021,1234133.77094165,1805591.54819086,786583.840913473
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",352,1,"Number",2021,46747.1668254827,68902.4320855775,29303.0899345959
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",352,1,"Number",2021,1230004.8079135,1799606.0007135,783356.467213097
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",352,1,"Number",2021,205652.841274615,283694.975877593,141360.089633356
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",352,1,"Number",2021,427044.181639802,630914.215657929,263383.207920916
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",352,1,"Number",2021,132160.620151872,216563.904544298,75589.5713807816
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",352,1,"Number",2021,94964.4046558813,137462.914236596,61772.5975599117
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",352,1,"Number",2021,220587.696123085,357741.922159484,129618.64369596
0,"Cysticercosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",352,1,"Number",2021,0,0,0
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",353,1,"Number",2021,31836.8447795034,40228.9724110817,24373.2275523807
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",353,1,"Number",2021,17319.425659451,21974.3256620952,13164.8253505426
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",353,1,"Number",2021,34005.8978274647,43189.8111916462,25804.1525815395
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",353,1,"Number",2021,48981.0653807714,63449.4383947992,36330.6637822967
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",353,1,"Number",2021,5321.0543375561,6914.14473667596,3922.94240270414
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",353,1,"Number",2021,42644.862687286,54711.5347012435,31394.2076862663
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",353,1,"Number",2021,3303.05593277697,4570.14256846538,2150.25947616428
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",353,1,"Number",2021,7257.19242963966,9802.48182275053,5071.27368213428
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",353,1,"Number",2021,105000.604157629,133217.649306219,78914.324290427
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",353,1,"Number",2021,35846.8872591257,48725.2371040903,24981.0329736971
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",353,1,"Number",2021,1244.06441155963,1653.20961196097,848.665000361658
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",353,1,"Number",2021,627.35683562552,874.678872686226,435.208506555788
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",353,1,"Number",2021,27175.5630040046,38036.8745206111,17653.6096539991
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",353,1,"Number",2021,2502.94539980131,3356.60056412422,1794.76436541924
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",353,1,"Number",2021,4164.09694944334,5672.90281639595,2953.20250056892
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",353,1,"Number",2021,105010.986027675,133232.597247196,78922.2861613521
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",353,1,"Number",2021,15386.7386027734,20309.0956740983,11001.8800951087
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",353,1,"Number",2021,105010.944081587,133232.540230536,78922.2636729207
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",353,1,"Number",2021,104995.800503555,133212.407385477,78912.0549180691
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",353,1,"Number",2021,11540.0020851107,16986.0947484283,7421.5073583051
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",353,1,"Number",2021,13905.3273229129,18508.5591086888,9857.84979642042
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",353,1,"Number",2021,104986.329890063,133196.840051623,78904.5463201756
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",353,1,"Number",2021,31391.9990006874,42810.05465396,21087.605231104
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",353,1,"Number",2021,24136.5952554685,31149.5614842913,17270.273471622
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",353,1,"Number",2021,2258.80838924203,3130.19092657557,1555.05840810073
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",353,1,"Number",2021,39062.8643340617,50532.8095307112,28728.4247922713
0,"Cystic echinococcosis",NA,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",353,1,"Number",2021,21.5738444268386,29.6783051669925,14.8481957201643
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",359,1,"Number",2021,199814.83519224,284866.024932746,122514.013260184
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",359,1,"Number",2021,847.390421024492,1345.82871808108,393.298158464736
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",359,1,"Number",2021,225200.536441966,315260.05919061,136580.338209596
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",359,1,"Number",2021,257449.303933974,365123.331571529,166294.779393562
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",359,1,"Number",2021,354184.966023762,506974.78890669,204526.507562277
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",359,1,"Number",2021,438.251218288623,557.38169226816,367.903259868715
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",359,1,"Number",2021,35293.9377775232,53402.6061166333,20820.8605472892
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",359,1,"Number",2021,690.127631930106,1037.86525106503,462.102177945263
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",359,1,"Number",2021,173274.199724554,266768.995639555,83349.6039309467
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",359,1,"Number",2021,247568.785960654,435410.934620432,101327.043307048
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",359,1,"Number",2021,569385.248041391,828205.568850787,323282.205754269
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",359,1,"Number",2021,44.2659011429181,65.6133295899505,30.6756232002224
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",359,1,"Number",2021,36.2061482694669,85.6216533337482,13.9211589200182
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",359,1,"Number",2021,247174.816054203,435085.30918025,101018.634166305
0,"Rabies",NA,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",359,1,"Number",2021,10360.064565137,15254.7114377006,5839.21690027329
